maxVmag_counts,maxVmag_g,xValue_counts,yValue_counts,zValue_counts,xValue_g,yValue_g,zValue_g,maxVmagTime,meanVmag_counts,meanVmag_g,sta,staIndex,startTimeFile,Category,Round,Heat,Day
813.9302899,0.19871345,708.637314,-170,362.5129984,0.173007157,-0.041503906,0.08850415,2019-10-12T21:07:12.051200Z,83.67189914,0.02042771,FL660,5,2019-10-12T21:06:50Z,Top Fuel ,Q4,Heat 2,Saturday
1487.262474,0.36310119,-1421.341347,-24,-437.2212727,-0.347007165,-0.005859375,-0.106743475,2019-10-12T21:07:12.837700Z,167.1118672,0.040798796,FL1K,6,2019-10-12T21:06:50Z,Top Fuel ,Q4,Heat 2,Saturday
1759.881734,0.429658626,-1654.57883,408,439.4184916,-0.40394991,0.099609375,0.107279905,2019-10-12T21:10:23.546600Z,114.7695014,0.028019898,FL,0,2019-10-12T21:10:03Z,Top Fuel ,Q4,Heat 3,Saturday
4666.564582,1.139297994,-1330,-3570,2695,-0.324707031,-0.871582031,0.657958984,2019-10-12T21:10:23.042400Z,108.2811002,0.026435815,NL,1,2019-10-12T21:10:03Z,Top Fuel ,Q4,Heat 3,Saturday
1691.166093,0.412882347,1132.29701,-1218,307.2820124,0.2764397,-0.297363281,0.075020023,2019-10-12T21:10:23.003500Z,84.72411786,0.020684599,FL0,2,2019-10-12T21:10:03Z,Top Fuel ,Q4,Heat 3,Saturday
1745.121887,0.426055148,1316.055188,1006,549.0110595,0.321302536,0.245605469,0.134035903,2019-10-12T21:10:24.179900Z,188.661611,0.046059964,FL60,3,2019-10-12T21:10:03Z,Top Fuel ,Q4,Heat 3,Saturday
1700.777363,0.415228848,-1632.706797,180,441.0353223,-0.398610058,0.043945313,0.107674639,2019-10-12T21:10:25.335400Z,121.9993535,0.029784998,FL330,4,2019-10-12T21:10:03Z,Top Fuel ,Q4,Heat 3,Saturday
1509.061582,0.368423238,-556.3790352,-933,1047.482805,-0.135834725,-0.227783203,0.255733107,2019-10-12T21:10:26.166200Z,85.71552981,0.020926643,FL660,5,2019-10-12T21:10:03Z,Top Fuel ,Q4,Heat 3,Saturday
1180.780383,0.288276461,256.0442207,1151,-62.31107334,0.062510796,0.281005859,-0.015212664,2019-10-12T21:10:26.907700Z,166.5482333,0.04066119,FL1K,6,2019-10-12T21:10:03Z,Top Fuel ,Q4,Heat 3,Saturday
1604.476475,0.391717889,-1199.083471,1066,-13.69625958,-0.292744988,0.260253906,-0.003343813,2019-10-12T21:13:19.771600Z,113.5415098,0.027720095,FL,0,2019-10-12T21:12:58Z,Top Fuel ,Q4,Heat 4,Saturday
4641.891425,1.133274274,3090,3384,-740,0.754394531,0.826171875,-0.180664063,2019-10-12T21:13:18.877400Z,110.3484392,0.026940537,NL,1,2019-10-12T21:12:58Z,Top Fuel ,Q4,Heat 4,Saturday
2510.347649,0.612877844,-2342.899817,672,-600.9007957,-0.571997026,0.1640625,-0.146704296,2019-10-12T21:13:19.173500Z,87.57923975,0.02138165,FL0,2,2019-10-12T21:12:58Z,Top Fuel ,Q4,Heat 4,Saturday
1955.507625,0.477418854,1629.732704,447,983.9575109,0.397883961,0.109130859,0.240224002,2019-10-12T21:13:20.344900Z,189.0282336,0.046149471,FL60,3,2019-10-12T21:12:58Z,Top Fuel ,Q4,Heat 4,Saturday
2304.722313,0.562676346,1873.721752,-773,-1096.98803,0.4574516,-0.188720703,-0.267819343,2019-10-12T21:13:21.150400Z,122.0183591,0.029789638,FL330,4,2019-10-12T21:12:58Z,Top Fuel ,Q4,Heat 4,Saturday
1777.07064,0.433855137,498.1394457,-1698,-163.1966623,0.121616076,-0.414550781,-0.039842935,2019-10-12T21:13:22.226200Z,87.03745052,0.021249378,FL660,5,2019-10-12T21:12:58Z,Top Fuel ,Q4,Heat 4,Saturday
1611.397472,0.393407586,-1397.638243,-532,-600.1542739,-0.341220274,-0.129882813,-0.14652204,2019-10-12T21:13:22.757700Z,167.3705775,0.040861957,FL1K,6,2019-10-12T21:12:58Z,Top Fuel ,Q4,Heat 4,Saturday
1814.498437,0.442992782,511.7999972,-575,-1643.119089,0.124951171,-0.140380859,-0.401152121,2019-10-12T21:15:52.236600Z,114.4081689,0.027931682,FL,0,2019-10-12T21:15:33Z,Top Fuel ,Q4,Heat 5,Saturday
4765.517286,1.163456369,443,-3975,2591,0.108154297,-0.970458984,0.632568359,2019-10-12T21:15:51.907400Z,106.9488971,0.026110571,NL,1,2019-10-12T21:15:33Z,Top Fuel ,Q4,Heat 5,Saturday
2314.469944,0.565056139,1397.280338,1562,-982.1073144,0.341132895,0.381347656,-0.239772294,2019-10-12T21:15:52.108500Z,84.63334828,0.020662439,FL0,2,2019-10-12T21:15:33Z,Top Fuel ,Q4,Heat 5,Saturday
2243.872904,0.547820533,-2137.024397,676,-105.4340344,-0.521734472,0.165039063,-0.025740731,2019-10-12T21:15:52.769900Z,188.6409894,0.046054929,FL60,3,2019-10-12T21:15:33Z,Top Fuel ,Q4,Heat 5,Saturday
1418.785545,0.34638319,-1255.917393,-50,-658.1215115,-0.306620457,-0.012207031,-0.160674197,2019-10-12T21:15:53.860400Z,121.2413303,0.029599934,FL330,4,2019-10-12T21:15:33Z,Top Fuel ,Q4,Heat 5,Saturday
1461.917321,0.356913408,1246.639174,607,-463.296906,0.304355267,0.148193359,-0.113109596,2019-10-12T21:15:54.811200Z,86.69648245,0.021166133,FL660,5,2019-10-12T21:15:33Z,Top Fuel ,Q4,Heat 5,Saturday
1090.934609,0.266341457,614.9652078,867,245.4936132,0.15013799,0.211669922,0.059934964,2019-10-12T21:15:55.457700Z,166.8912027,0.040744923,FL1K,6,2019-10-12T21:15:33Z,Top Fuel ,Q4,Heat 5,Saturday
